url,handle,name,subscribers,videos_count,score_0_5,reason,discovery_keywords,channel_id,vertical,topic,stage,scored_at,source,live_videos_count,also_scored_in
https://www.youtube.com/@solusiprinter,@solusiprinter,servis printer solution,322,78,4,Printer service/solution channel sharing HP laserjet and photocopier repair experience.,servis printer,UCfRQsmt56qyao5_TeFuqwew,hands,printer-repair,wave1,2026-09-15,scraper,78,
https://www.youtube.com/@sophalkh2023,@sophalKh2023,Khmer Printer,1680,147,4,"Named Khmer Printer with paper jam repair keyword, thin generic description but likely printer repair focus.",Epson printer repair | printer paper jam repair,UCr4OeulKmzwOy9OU7pk7j-w,hands,printer-repair,wave4,2026-09-15,scraper,147,
https://www.youtube.com/@sp_enterprise_toshiba,@sp_enterprise_toshiba,SP ENTERPRISCE ,1040,96,4,"Toshiba photocopier sales/service channel covering repair, maintenance, parts and error solutions in Bangla.",copier repair | printer repair Bangla,UCudW_-eVQThN-GT7S8_RKeg,hands,printer-repair,wave1,2026-09-15,scraper,96,
https://www.youtube.com/@staffprint,@StaffPrint,Felix Guerrero Perez,3100,59,4,"Technical instruction channel detailing printer disassembly, calibration and fault diagnosis procedures.",reparación de impresoras,UC8scgtDPPeCQPQO1PbqZ15Q,hands,printer-repair,wave1,2026-09-15,scraper,59,
https://www.youtube.com/@supertechs3,@Supertechs3,Supertechs Services,11200,147,4,Dedicated channel explicitly showing users how to service and repair copy and printer machines.,printer service | copier repair | photocopier repair | printer roller replacement | Drucker reparieren,UC1BcWQsq5s0UOqjwivFgC9w,hands,printer-repair,wave1,2026-09-15,scraper,147,
https://www.youtube.com/@suportet%c3%a9cnico-o2o,@SuporteT%C3%A9cnico-o2o,Suporte Técnico,11900,295,4,Technical channel focused on Ricoh/Konica Minolta error codes and maintenance troubleshooting.,técnico de impresoras,UCLPLdltJatGb3yU8l0TpsIg,hands,printer-repair,trial100,2026-09-15,scraper,295,
https://www.youtube.com/@swsistemasdeimpress%c3%a3o,@SWsistemasdeimpress%C3%A3o,SW sistemas de impressão,3780,272,4,Printer solutions channel offering tips and details for everyday printer issues.,manutenção de impressora,UCKp3O2F6-kF_qH0KU7jMNuQ,hands,printer-repair,wave1,2026-09-15,scraper,272,
https://www.youtube.com/@talhaprinter,@Talhaprinter,Talha Printer ,4320,262,4,"Dedicated printer sale/service/repair/refill shop channel, thin but clearly repair-focused description.",printer repairing | printer service | Drucker reparieren,UC8GekrkkS3fiPGQWBBigJmw,hands,printer-repair,wave3,2026-09-15,scraper,262,
https://www.youtube.com/@tamerco1,@tamerco1,Tamer Tantawi,11600,365,4,Channel teaching photocopier and printer machine maintenance and troubleshooting solutions.,صيانة طابعات,UCJQ-q9SxcoENWVJkaLcTo9A,hands,printer-repair,wave1,2026-09-15,scraper,365,
https://www.youtube.com/@techfixne,@TechFixNE,TechFixYT,3620,515,4,"Printer support and disassembling channel with formatter board repair focus, thin but on-topic evidence.",printer formatter board repair | electronics troubleshooting multimeter board,UCeQlAEgPDxjhWNuLTSc64lA,hands,printer-repair,wave4,2026-09-15,scraper,515,tv-power-electronics-repair:1
https://www.youtube.com/@techhumayunkabir,@TechHumayunkabir,Tech Humayun kabir,9920,214,4,"Bio explicitly focused on teaching photocopier, printer and fax machine repair as electronics technician.",copier repair,UCRRgc7i5FUC3jGg8YThaC-A,hands,printer-repair,wave4,2026-09-15,scraper,214,tv-power-electronics-repair:1
https://www.youtube.com/@techland.printers,@TechLand.printers,Tech Land,1020,109,4,Educational channel focused on practical printer and copier fault repair and cartridge refilling from real cases.,صيانة طابعات,UCaugppAcCeHAXAftt4Xy7Vg,hands,printer-repair,wave1,2026-09-15,scraper,109,
https://www.youtube.com/@technicalsupportom,@TechnicalSupportOm,Technical Support Om,5280,323,4,"Hindi-language channel explicitly stating all types of printer repairing done, thin but on-topic evidence.",toner cartridge refill | printer paper jam repair,UCM5Q2QkKRKqYDF6QYI2jFWA,hands,printer-repair,wave4,2026-09-15,scraper,323,
https://www.youtube.com/@technicalworldhsp75,@technicalworldhsp75,Technical World hsp,2690,115,4,"Photostat/Xerox/Epson printer and scanner repair channel, mixed with solar tech content.",Epson printer repair | Xerox machine repair,UCFcPh4_0wmg7NcsYm8jztAw,hands,printer-repair,wave4,2026-09-15,scraper,115,
https://www.youtube.com/@technographprints,@technographprints,Techno Graph,5080,342,4,"Technical printer repair solutions channel similar to sibling Techno Tech, aimed at practical fixes.",copier repair | photocopier repair | fuser unit replacement | printer roller replacement,UCEMN_sp3gmiuLARqd0BopEA,hands,printer-repair,wave1,2026-09-15,scraper,342,
https://www.youtube.com/@technotechprint,@TechnoTechprint,Techno Tech,2440,376,4,"Technician channel covering printers, plotters, laptops and mobiles with practical repair solutions shown.",copier repair | photocopier repair,UCaYBswjRdtmTrFJ17kTlJoQ,hands,printer-repair,wave1,2026-09-15,scraper,376,
https://www.youtube.com/@techsandeep78,@techsandeep78,Tech Sandeep,302,173,4,Channel explicitly teaches repair of every type of printer per description.,Epson printer repair | Brother printer repair | printer paper jam repair,UC499pW47Jed92Ndt9xVnoJQ,hands,printer-repair,wave4,2026-09-15,scraper,173,
https://www.youtube.com/@tecnicoelectronica,@tecnicoElectronica,Repair maintenance and Electronic,257,78,4,"Repair/maintenance shop channel covering Epson printer heads, mechanisms plus other electronics, mostly hands-on work.",Epson printer repair,UCMyM5Stilpr9U4KhuC8Zq4A,hands,printer-repair,wave4,2026-09-15,scraper,78,tv-power-electronics-repair:2
https://www.youtube.com/@tecniricoh7020,@tecniricoh7020,TECNIRICOH,6830,54,4,Dedicated Ricoh photocopier repair channel name with clear focused repair topic.,técnico de impresoras,UCMIUyj6wQJyDaefxPuZPc0Q,hands,printer-repair,wave1,2026-09-15,scraper,54,
https://www.youtube.com/@teknisimedan1296,@teknisimedan1296,Teknisi Medan,10200,51,4,"Repair tutorial channel covering computers, laptops and printers, step-by-step format.",printer paper jam repair,UCreF8DJ7Jt_GNuMush432kQ,hands,printer-repair,wave4,2026-09-15,scraper,51,
https://www.youtube.com/@terryjonesprinterrepairs,@TerryJonesPrinterRepairs,Terry Jones Printer Repairs,15200,203,4,"Veteran printer tech's instructional videos on fixing common printer problems, onsite repair service.",printer repair | printer repairing | printer service,UCzz1xnHmpo-832FxuYrhj_w,hands,printer-repair,wave1,2026-09-15,scraper,203,
https://www.youtube.com/@thecopierworld,@thecopierworld,THE COPIER WORLD,3280,113,4,Dedicated photocopier/printer channel in Hindi promising weekly videos about copier and printer topics.,Kyocera copier repair,UC_-pyExkKySA8CfZGsLcqyw,hands,printer-repair,wave4,2026-09-15,scraper,113,
https://www.youtube.com/@theprofessorprinter,@TheProfessorPrinter,Professor Printer,230,299,4,"Name and handle suggest dedicated printer repair education channel, thin but plausible technician bio.",printer roller replacement,UCF6HxGy4j2s-vJCfA9WB22w,hands,printer-repair,wave1,2026-09-15,scraper,299,
https://www.youtube.com/@tiknik,@tiknik,tiknik,4530,160,4,Photocopier technician sharing tutorials/DIYs on solving photocopier malfunctions and errors from the field.,printer roller replacement,UCIbdok6MiJ5Fr6JZvz63MIg,hands,printer-repair,wave1,2026-09-15,scraper,160,
https://www.youtube.com/@tinhoccantho2018,@tinhoccantho2018,TIN HỌC CẦN THƠ,89,72,4,"Technician channel showing real printer repair (Brother, Canon, HP, Epson) alongside laptop/PC and camera work.",sửa máy in Canon,UCmlyaT_VMQ40isG-73Oxi1w,hands,printer-repair,wave4,2026-09-15,scraper,72,
https://www.youtube.com/@tollranceprintercare,@tollranceprintercare,TOLLRANCE PRINTER CARE ,308,97,4,"Name signals dedicated printer care channel; only phone number given as description, thin but on-topic.",printer repair,UCcN3-B5WykoxP6v5eP7GJhA,hands,printer-repair,wave1,2026-09-15,scraper,97,
https://www.youtube.com/@tonercom,@Tonercom,Tonercom,3660,70,4,"Printer care channel focused on fixing printed page defects, firmware and reset issues across brands.",Xerox machine repair | toner cartridge refill | printer paper jam repair,UCt7GAsjCTG1r2POu6a4SdJA,hands,printer-repair,wave4,2026-09-15,scraper,70,
https://www.youtube.com/@tonerlineoficial,@tonerlineoficial,Toner Line Oficial,2040,97,4,"Dedicated printer repair and maintenance channel covering LaserJet, inkjet and multifunction printer troubleshooting tips.",conserto de impressora | manutenção de impressora,UCt9EX4M1iilB3JMpgj2Xjbg,hands,printer-repair,wave1,2026-09-15,scraper,97,
https://www.youtube.com/@trepair,@TRepair,T Repair Tech,5900,260,4,Repair tech channel name indicates Epson/Brother printer repair services with minimal contact-only description.,Epson printer repair | Brother printer repair | service printer Epson L3110,UCydIy6Oj9QpEqEAD7ftg3cQ,hands,printer-repair,wave4,2026-09-15,scraper,260,
https://www.youtube.com/@tukangserviceprinter3390,@tukangserviceprinter3390,Tukang Service Printer,18,197,4,Self-described inkjet/laserjet printer service technician sharing repair videos.,servis printer,UCbpCy-L_X51vMHgqi0Arzww,hands,printer-repair,wave1,2026-09-15,scraper,197,
https://www.youtube.com/@tutoclinicinformatc,@tutoclinicinformatc,printer repair تصليح الطابعات ,5570,297,4,"Arabic printer repair channel dedicated to explaining printer faults and fixes, thin but on-topic description.",printer repair,UCIjRz9ZNW2MWzT7GNP74OBw,hands,printer-repair,trial100,2026-09-15,scraper,297,
https://www.youtube.com/@tutorialprinter2024,@tutorialprinter2024,Printer Tutorials,1500,206,4,"Printer tutorial channel focused on repair, maintenance, error handling and infusion installation of printers.",servis printer | yazıcı tamiri,UCB0-vsv1DzVBISMkDpNms9Q,hands,printer-repair,wave1,2026-09-15,scraper,206,
https://www.youtube.com/@udafahmy,@Udafahmy,Uda Fahmy official,703,195,4,"Printer and computer service channel covering tutorials, resetter fixes and repair across major brands.",printer roller replacement,UCavhsUQkl72bEExLea3F0Mw,hands,printer-repair,wave1,2026-09-15,scraper,195,
https://www.youtube.com/@uthetminnoo9442,@uthetminnoo9442,"Revealing – computer, printer service (CKB)",37,88,4,Computer and printer hardware/software maintenance repair show with practical demonstration framing.,printer repair | printer repairing | printer service | servis printer,UC9bhfxr1GJMgV-lC1xyjh6A,hands,printer-repair,wave1,2026-09-15,scraper,88,
https://www.youtube.com/@vazimstech,@VazimsTech,Vazims Tech,73,53,4,"Bio states decades of experience in computer printer hardware repair and teaching, thin but relevant evidence.",printer repair Urdu,UCM24zMUD737IZnSThcVYtnA,hands,printer-repair,wave1,2026-09-15,scraper,53,
https://www.youtube.com/@vktelugutech,@Vktelugutech,Vk Telugu Tech,38400,814,4,Telugu tech channel explicitly covering Epson printer repairing alongside computers and laptops.,printer repair Telugu,UCIf-82QT8Du2xgXGrE3c0Kw,hands,printer-repair,wave4,2026-09-15,scraper,814,laptop-computer-repair:2
https://www.youtube.com/@waiyan-ju7kj,@WAIYAN-ju7kj,WAI YAN Copier (Sales & Service),1560,53,4,"Copier sales and service channel in Myanmar, likely hands-on repair work.",Drucker reparieren,UCv3LjRwA2V5tBiP0m4QIYvQ,hands,printer-repair,wave1,2026-09-15,scraper,53,
https://www.youtube.com/@xeroxa2z,@XEROXA2Z,XEROX A2Z,10500,354,4,Photocopier and computer technician channel explicitly teaching photocopier fault diagnosis and solutions.,Xerox machine repair,UC9gRDsNj-REryE_bauEPLQg,hands,printer-repair,wave4,2026-09-15,scraper,354,
https://www.youtube.com/@yousuportvip,@yousuportvip,VIP support,50800,370,4,"Channel explicitly covers printer and notebook repair tutorials, bulk ink, formatting with hands-on framing.",manutenção de impressora,UCOxlhSHN8OpXhnj35i6R4_w,hands,printer-repair,wave3,2026-09-15,scraper,370,
https://www.youtube.com/@%d0%90%d0%bb%d0%b5%d0%ba%d1%81%d0%b5%d0%b9%d0%a0%d1%8b%d0%b6%d0%be%d0%b2-%d1%8a7%d1%8b,@%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9%D0%A0%D1%8B%D0%B6%D0%BE%D0%B2-%D1%8A7%D1%8B,Алексей Рыжов,2860,175,4,"Printer and MFU repair channel with cartridge refill and reviews, core topic dominant.",conserto de impressora | ремонт принтеров | ремонт МФУ,UCMKmqFEQ7soXdmmOYOlgG0A,hands,printer-repair,wave1,2026-09-15,both,175,
https://www.youtube.com/@%e8%bf%85%e7%bb%b4%e7%bd%91%e6%a0%a1-%e6%89%8b%e6%9c%ba%e7%bb%b4%e4%bf%ae,@%E8%BF%85%E7%BB%B4%E7%BD%91%E6%A0%A1-%E6%89%8B%E6%9C%BA%E7%BB%B4%E4%BF%AE,迅维网校-手机维修,5180,577,4,Technical training school covering printer/copier repair courses with hands-on DV-recorded practical sessions among many electronics topics.,打印机维修,UCCfwsP05bw9qrZrJAjV7g-A,hands,printer-repair,wave4,2026-09-15,both,577,tv-power-electronics-repair:3
https://www.youtube.com/@ab.printer.service,@ab.printer.service,A.B. EPSON PRINTER,440,139,4,Epson/Canon/HP printer service channel with a title showing specific error code troubleshooting (E58 solution).,printer repairing | printer service,UCfunxps8WK76yRnj5Pd3XOQ,hands,printer-repair,wave1,2026-09-15,both,139,
https://www.youtube.com/@abhiinfotechharidwar,@abhiinfotechHaridwar,ABHI INFOTECH. (ALL IT SOLUTION ),218,76,4,IT solutions shop explicitly offering printer repair alongside computer and CCTV services.,printer repairing Hindi | printer repair,UCCXHrsipeyedqoZyHH_CGCQ,hands,printer-repair,trial100,2026-09-15,both,76,
https://www.youtube.com/@agordienkom_reprint,@Agordienkom_RePrint,Андрей Гордиенко,1330,134,4,"Educational channel on MFU/printer theory, diagnostics and repair with paid consultations, clearly on-topic.",ремонт МФУ,UC-En40aI7rm7Wcn3E54VC0Q,hands,printer-repair,wave1,2026-09-15,both,134,
https://www.youtube.com/@ap_touch_solution,@AP_Touch_solution,AP Touch Solution,482,261,4,"Hindi printer repair channel covering error codes, ink issues and cartridge fixes across major brands.",printer repair | printer repairing Hindi | Drucker reparieren,UChjGY28U0NFqu7yp8YCamiQ,hands,printer-repair,wave1,2026-09-15,both,261,
https://www.youtube.com/@arido_print,@arido_print,Arido Print,261,63,4,LaserJet repair shop with titles showing solenoid fix and fuser cleaning bench work.,servis printer,UC4CH46_q2-u79Ny7Kp-5-Jg,hands,printer-repair,wave1,2026-09-15,both,69,
https://www.youtube.com/@badrtechnologie,@BADRTECHNOLOGIE,BADR TECHNOLOGY – Badr’s Professional Tech Channel,54700,358,4,Dedicated tech channel emphasizing hands-on printer repair (Epson/Canon/HP) alongside phone/computer repair guides.,صيانة طابعات | تصليح طابعة | printer repair | phone repair | smartphone repair,UC2HQdgANSDgnKkpnyCvT8QQ,hands,printer-repair,wave4,2026-09-15,both,358,phone-repair:2
https://www.youtube.com/@basis_print,@Basis_Print,Базис Печати,422,242,4,Printer/MFU diagnostics and maintenance service channel with technical repair focus.,ремонт принтеров | ремонт МФУ,UC0WziqcppADQTrlkCp-YPIg,hands,printer-repair,wave1,2026-09-15,both,242,
https://www.youtube.com/@bbktechnical1462,@bbktechnical1462,BBK Technical,1760,144,4,"Printer repair channel with specific model troubleshooting (HP, Canon, Epson) alongside some CCTV content.",printer service,UCszf4JBLNDJik8GkbCwbMog,hands,printer-repair,wave1,2026-09-15,both,144,
https://www.youtube.com/@cclla1,@cclla1,cclla1,2620,58,4,"Computer shop channel with dedicated how-to videos on monitor, computer and printer repair.",printer repair shop | printer repair,UC9IfwNSD437Hwmvi0Od1bBw,hands,printer-repair,wave4,2026-09-15,both,58,laptop-computer-repair:3 | tv-power-electronics-repair:2
https://www.youtube.com/@chipsetio,@ChipsetIO,CHIPSET IO,8230,223,4,Tech repair channel explicitly listing printer repair alongside phone/laptop repair tutorials.,printer repair shop | printer repair,UCRDOibSA8nvKuNIqAIa060Q,hands,printer-repair,wave4,2026-09-15,both,223,laptop-computer-repair:2
https://www.youtube.com/@clearchoicetechnicalservic8510,@clearchoicetechnicalservic8510,Clear Choice Technical Service,14,134,4,Large certified printer/plotter repair service network channel with on-site technician repairs across North America.,copier repair | plotter repair | printer service | printer technician,UC66K-sQQiH8G-EOsBNhHPbA,hands,printer-repair,wave1,2026-09-15,both,134,
https://www.youtube.com/@dailongpc,@dailongpc,"Sửa chữa điện tử, máy tính, máy in, máy photo",2140,144,4,Electronics/printer/copier repair channel explicitly covering repair guides and ink refills.,sửa máy in | printer repair | copier repair | sửa máy tính | sửa main laptop,UCHf5KGI7KueXb4W2w0MmJVg,hands,printer-repair,wave3,2026-09-15,both,144,laptop-computer-repair:3 | tv-power-electronics-repair:2
https://www.youtube.com/@dhumbawattechnology,@DHUMBAWATTECHNOLOGY,DHUMBAWAT TECHNOLOGY,579,77,4,"Printer and cartridge repairing explicitly listed alongside networking and Office software, printer-focused enough.",printer repairing Hindi | printer repair | printer repairing,UCftQd1KhQct4xs3yrjYzrAg,hands,printer-repair,wave3,2026-09-15,both,77,
https://www.youtube.com/@ecbtechnical6517,@ecbtechnical6517,ECB TECHNICAL,13000,509,4,Channel named directly for printer repair with minimal but on-topic description.,printer technician | printer repair,UCHKC-tdkVI3nn1z1fOm4ddQ,hands,printer-repair,wave1,2026-09-15,both,509,
https://www.youtube.com/@ecoprintsistemas,@ecoprintsistemas,ECOPRINT SISTEMAS CONTINUOS,1430,142,4,CISS installation and printer repair channel sharing technical knowledge and troubleshooting.,reparación de impresoras,UC84G_hynMxVG3KPvbZ_3WZQ,hands,printer-repair,wave3,2026-09-15,both,142,
https://www.youtube.com/@epsithailand.4494,@epsithailand.4494,epsithailand,3450,377,4,"Description explicitly states teaching printer repair methods alongside parts and ink sales, clear repair focus.",ซ่อมปริ้นเตอร์,UC9y5vR9j39KQ1emxZulOukg,hands,printer-repair,wave1,2026-09-15,both,377,
https://www.youtube.com/@epsolucion-soportetecnico7338,@epsolucion-soportetecnico7338,Epsolucion - Soporte tecnico,5770,197,4,Dedicated Epson printer repair and tech support channel with clear repair focus.,reparación de impresoras | técnico de impresoras,UCLmyqHYlXwXGF9z9s8Hq1uQ,hands,printer-repair,wave3,2026-09-15,both,197,
https://www.youtube.com/@fix_reset_printer,@fix_Reset_printer,ابراهيم الزعيم,787,140,4,"Printer repair technician channel focused on firmware reset and repair for Lexmark, Samsung, HP, Xerox.",صيانة طابعات,UCyEl7peN_omIT2H2DWPg9yQ,hands,printer-repair,wave1,2026-09-15,both,140,
https://www.youtube.com/@fixwell,@fixwell,Чиним чётко,12300,105,4,Channel explicitly about printer/MFU repair and cartridge refilling sharing personal repair experience.,ремонт принтеров | ремонт МФУ,UCQzuZQj7jkG2nFm_yLs0W_w,hands,printer-repair,wave1,2026-09-15,both,105,
https://www.youtube.com/@geridonusumcihazlari,@GeriDonusumCihazlari,Geri Dönüşüm Cihazları,4740,53,4,"Name and description point directly to printer repair and spare parts, thin but on-topic evidence.",yazıcı tamiri,UCH6fGt6M7J6bM_UFCGLnNhA,hands,printer-repair,wave3,2026-09-15,both,53,
https://www.youtube.com/@gjrprinterrepair,@GJRPrinterRepair,GJR Printer Repair,31200,855,4,Channel name and one-line bio point directly to printer repair with no distracting signals.,printer repair | printer repairing | printer service | printer repair Urdu | printer repair tagalog | Epson printer repair | HP printer repair | Canon printer repair | waste ink pad reset repair | printer repair Nepali | service printer Epson L3110 | Elektronik reparieren,UCAutRncYMBIxihaIbWJZcyA,hands,printer-repair,wave4,2026-09-15,both,855,tv-power-electronics-repair:0
https://www.youtube.com/@hwanheecom,@Hwanheecom,Hwanheecom,219,97,4,20-year engineer channel explicitly covering printhead repair and inkjet printer maintenance alongside PC repair.,프린터 수리 | printer repair,UCLxxngFrO53YAJmln9diEWg,hands,printer-repair,wave4,2026-09-15,both,97,laptop-computer-repair:3
https://www.youtube.com/@impresorasguatemala,@impresorasguatemala,Impresoras Guatemala,101000,410,4,Printer repair tutorials channel promising step-by-step repairs and configurations for home users.,CISS installation printer | reparación de impresoras,UC4KCTK0ab8eur5YtogjYUbQ,hands,printer-repair,wave1,2026-09-15,both,410,
https://www.youtube.com/@itelectronics8,@itelectronics8,IT ELECTRONICS,4130,77,4,Channel specifically dedicated to laser and inkjet printer repairing with weekly videos.,printer repairing | printer technician | printer repairing Hindi | service printer Epson L3110 | printer repair | SMPS repair | laptop charger adapter repair | SMPS repair tutorial,UClgPpNr9rQzG4K2xbGyYkXw,hands,printer-repair,wave4,2026-09-15,both,77,tv-power-electronics-repair:1
https://www.youtube.com/@jinitechbd,@jinitechbd,JiniTech BD,11200,332,4,Channel explicitly aims to help viewers solve printer problems themselves via video.,printer repair Bangla | printer repair,UCDsXRhq76rCUuEZlxILOMyA,hands,printer-repair,wave1,2026-09-15,both,332,
https://www.youtube.com/@joebenelsie,@joebenelsie,KaprinterFix,734,59,4,"Titles show real printer fault repairs (Epson/Canon blinking errors, print quality fixes) fitting the topic well.",printer repair,UCokiHyotFqJwGUKdrLoQrrQ,hands,printer-repair,wave1,2026-09-15,both,214,
https://www.youtube.com/@karimakeitservice,@karimakeitservice,A YUDISTIRA,4770,109,4,Computer/printer/laptop repair channel explicitly covering printer repair and resetting alongside other IT services.,service printer Epson L3110 | printer repair,UCpQ66B38G93hCiJwcvTP04w,hands,printer-repair,wave4,2026-09-15,both,109,laptop-computer-repair:2
https://www.youtube.com/@kctechnicalinstitute,@KCTechnicalInstitute,KC Technical Institute,2660,85,4,Technical institute specifically focused on photocopier/Xerox repair training courses.,printer repair | printer service | printer technician | copier repair | photocopier repair | printer repair course | printer repair Tamil | reparación de impresoras | conserto de impressora | ремонт принтеров | Drucker reparieren | Xerox machine repair | تصليح طابعة | copier technician training | printer repairing | laptop repair course | laptop repair Tamil | computer hardware technician | laptop repairing institute | computer repair technician workshop | laptop repair | laptop repairing,UCe4Hi1cVYXO3lK5PU-ZKbsw,hands,printer-repair,wave4,2026-09-15,both,85,tv-power-electronics-repair:0
https://www.youtube.com/@kumarprinter,@KumarPrinter,Kumar Printer,28800,501,4,"Hindi channel dedicated to printer repairing across brands, thin but on-topic description.",printer repairing | printer repairing Hindi | printer repair Tamil | printer repair,UCJymPkKEdSAnI2rYxjqBI4g,hands,printer-repair,wave1,2026-09-15,both,501,
https://www.youtube.com/@macor285,@macor285,Marte Alolor,5890,250,4,"DIY repair channel explicitly covering plotter, printer and photocopier repair among other devices.",photocopier repair | plotter repair | copier repair,UCY-yO71etGB_kYYCJfkYG5A,hands,printer-repair,wave1,2026-09-15,both,250,
https://www.youtube.com/@managertv1756,@managertv1756,Manager Tech,4190,52,4,"Dedicated printer repair channel teaching step-by-step fixes for HP, Canon, Epson, Konica, Brother.",printer technician | printer repair,UCpV3aQF4F70mVqpfurKDI0A,hands,printer-repair,trial100,2026-09-15,both,52,
https://www.youtube.com/@masdaniez,@masdaniez,Mas Daniez,246,416,4,"Printer service, buying/selling used printers and repair tutorials described directly.",yazıcı tamiri | servis printer,UCXRiW3BMBiZRdKjrz-K9Uzw,hands,printer-repair,wave1,2026-09-15,both,416,
https://www.youtube.com/@messiassantiago253,@messiassantiago253,Messias Santiago,30000,556,4,"Dedicated printer maintenance channel covering laser, thermal, matrix and inkjet printers with practical technical content.",técnico de impresoras | manutenção de impressora | manutenção de impressoras,UCIVcfYq2DNWTKZYgGrnPH3A,hands,printer-repair,wave1,2026-09-15,both,556,
https://www.youtube.com/@metrofuser,@metrofuser,Metrofuser Printer Parts For Service Repair,9080,102,4,Printer parts manufacturer offering fuser and maintenance kit products plus printer repair training content.,printer repair | printer repairing | printer service | printer roller replacement | servis printer,UCSTuIqxO48UnP91fK085wWQ,hands,printer-repair,wave1,2026-09-15,both,102,
https://www.youtube.com/@mono2535,@Mono2535,ซ่อมจนพัง,12300,254,4,Channel primarily focused on printer troubleshooting and repair Q&A with some computer/laptop content.,ซ่อมปริ้นเตอร์,UCLzrEQE7vVsKbprp-CnMquw,hands,printer-repair,wave4,2026-09-15,both,254,laptop-computer-repair:2
https://www.youtube.com/@mrbishttechnical546,@MRBishtTechnical546,Mr bisht technical ,9900,791,4,Dedicated printer service technician channel covering multiple brands including laser and tank printers.,printer service,UCuWdLSxf9GR9VUavElqS1Bg,hands,printer-repair,wave1,2026-09-15,both,792,
https://www.youtube.com/@mrpsupport,@MRPSupport,"MRP, A ServIT Company",377,234,4,"Instructional videos for printer repair procedures across many industrial printer brands, factory-trained engineers.",printer repair | printer repairing | printer service | printer roller replacement,UCwVuybjdfk-CEtbFzk3C2rA,hands,printer-repair,wave1,2026-09-15,both,234,
https://www.youtube.com/@mttuktuki,@mttuktuki,MT TUKTUKI,3170,174,4,Printer repair in Hindi across multiple brands with step-by-step troubleshooting is the clear primary focus.,printer repairing Hindi | printer repair,UC2muyIix3jDuCUKv28xJZ0Q,hands,printer-repair,wave3,2026-09-15,both,174,
https://www.youtube.com/@narayanganj108,@Narayanganj108,M.B Printer Service ,139,115,4,"Detailed printer service channel covering multiple brands, fuser units, scanners and recondition parts sales.",printer repairing | printer service,UC1LXQHI9ZG0LAZHIRqcWBZg,hands,printer-repair,wave1,2026-09-15,both,115,
https://www.youtube.com/@nextleveltechnology007,@nextleveltechnology007,NEXT LEVEL TECHNOLOGY,1060,135,4,"Certified Brother printer engineer channel also covering laptop repair, printer-focused bio.",printer repair | printer repairing | printer technician | photocopier repair | HP printer repair | Canon printer repair | Brother printer repair,UCDZ-LqIw_6CWqiprbOpbNrQ,hands,printer-repair,wave4,2026-09-15,both,135,laptop-computer-repair:3
https://www.youtube.com/@ngobaoanhthu78,@ngobaoanhthu78,Ngô Bảo Anh Thư,127,157,4,"Repair shop explicitly offering laptop, computer and printer repair with specific Canon/HP/Samsung models mentioned.",sửa máy in Canon | sửa máy in,UCYBPMQ1Eku5G9NVyAcToZZA,hands,printer-repair,wave4,2026-09-15,both,157,laptop-computer-repair:1
https://www.youtube.com/@prefectcomputer_solution,@PrefectComputer_Solution,Prefect Computer Solution ,3770,400,4,Computer solution channel explicitly listing printer repair and laminator machine repair as content focus.,printer repairing Hindi | Epson printer repair | Brother printer repair | printer paper jam repair | printer repair,UC3ARAS-qmNncrXyWBvUhMcQ,hands,printer-repair,wave4,2026-09-15,both,400,laptop-computer-repair:3
https://www.youtube.com/@printerservicepoint,@printerservicepoint,PRINTER SERVICE POINT ,2120,364,4,"Printer engineer bio naming HP/Canon/Epson/Brother service, thin but repair-focused evidence.",printer service | servis printer | Drucker reparieren,UCppIrW8WzhlkYz5ZHAPpBgw,hands,printer-repair,wave1,2026-09-15,both,364,
https://www.youtube.com/@printerservicetiagoduarte,@PRINTERSERVICETiagoDuarte,PRINTER SERVICE Tiago Duarte,5060,168,4,"Dedicated Epson EcoTank maintenance and repair training course, though description leans on sales/pricing.",printer service | servis printer | técnico de impresoras | manutenção de impressora | manutenção de impressoras,UCBTVJmY_mopL9UhGdpUhiMw,hands,printer-repair,trial100,2026-09-15,both,168,
https://www.youtube.com/@printertechsupport,@PrinterTechSupport,Aps printer service Lucknow ,954,196,4,"Printer service shop specializing in Epson ink tank reset and repair, business-style address listing.",printer repair | printer service | servis printer,UCOkynQ6JYZfZ-5i0feHnGpQ,hands,printer-repair,trial100,2026-09-15,both,196,
https://www.youtube.com/@printfixid,@PrintFixID,PrintFix ID,17000,256,4,"Dedicated printer repair tutorials with reset guides and problem-solving, mostly Epson-focused.",printhead cleaning | printer repair,UCHXr8P_qIo6BhxDsUewPQsw,hands,printer-repair,wave3,2026-09-15,both,256,
https://www.youtube.com/@printpcpros,@PrintPCPros,Print & PC Pros,86,70,4,Repair channel with titles showing label printer sensor cable replacement and troubleshooting alongside laptop/desktop repairs.,printer repair | printer repairing,UCjglkAyHnSvHFAbVa66wMfA,hands,printer-repair,wave1,2026-09-15,both,122,
https://www.youtube.com/@ramenterprise5675,@RamEnterprise5675,Ram Enterprise,2860,140,4,Professional printer repair channel description promising real-world practical repair videos for technicians.,printer repair | printer repairing | fuser unit replacement | printer roller replacement,UCsOCohbUY0VJXWVvD8m0MIg,hands,printer-repair,wave1,2026-09-15,both,140,
